2; 311; 622; 0,067100
7; 89; 623; 0,062800
2; 313; 626; 0,088700
17; 37; 629; 4,243100
3; 211; 633; 0,070100
2; 317; 634; 0,070600
5; 127; 635; 0,064800
71; 9; 639; 30,420100
11; 59; 649; 1,264000
5; 131; 655; 0,069900
2; 331; 662; 0,069500
13; 51; 663; 2,565500
23; 29; 667; 6,726500
3; 223; 669; 0,072000
11; 61; 671; 1,212600
2; 337; 674; 0,115800
7; 97; 679; 0,092100
3; 227; 681; 0,067000
5; 137; 685; 0,089800
3; 229; 687; 0,067500
13; 53; 689; 2,473400
2; 347; 694; 0,068200
5; 139; 695; 0,068000
17; 41; 697; 4,775900
2; 349; 698; 0,077200
3; 233; 699; 0,081900
19; 37; 703; 5,626100
2; 353; 706; 0,089600
7; 101; 707; 0,092700
23; 31; 713; 7,325300
3; 239; 717; 0,123900
2; 359; 718; 0,145000
7; 103; 721; 0,074600
3; 241; 723; 0,090300
17; 43; 731; 4,131700
2; 367; 734; 0,068500
11; 67; 737; 1,259600
5; 149; 745; 0,084000
2; 373; 746; 0,072900
7; 107; 749; 0,081700
3; 251; 753; 0,069300
5; 151; 755; 0,073000
2; 379; 758; 0,066600
7; 109; 763; 0,081500
2; 383; 766; 0,066400
13; 59; 767; 2,464000
3; 257; 771; 0,126100
2; 389; 778; 0,069900
19; 41; 779; 5,835500
11; 71; 781; 1,299300
5; 157; 785; 0,069200
3; 263; 789; 0,067200
7; 113; 791; 0,093700
13; 61; 793; 2,478800
2; 397; 794; 0,070000
17; 47; 799; 4,109200
2; 401; 802; 0,098200
11; 73; 803; 1,224200
3; 269; 807; 0,082300
3; 271; 813; 0,072400
5; 163; 815; 0,068000
19; 43; 817; 5,321900
2; 409; 818; 0,056100
3; 277; 831; 0,082200
5; 167; 835; 0,119100
2; 419; 838; 0,065300
29; 29; 841; 8,371700
2; 421; 842; 0,070100
3; 281; 843; 0,059600
3; 283; 849; 0,070100
23; 37; 851; 6,765700
2; 431; 862; 0,068400
5; 173; 865; 0,082500
2; 433; 866; 0,066100
11; 79; 869; 1,248600
13; 67; 871; 2,563100
2; 439; 878; 0,067500
