23; 43; 989; 0,109300
3; 331; 993; 0,003100
5; 199; 995; 0,002700
2; 499; 998; 0,005200
17; 59; 1003; 0,074900
2; 503; 1006; 0,003400
19; 53; 1007; 0,085800
3; 337; 1011; 0,004500
2; 509; 1018; 0,003600
13; 79; 1027; 0,044000
17; 61; 1037; 0,076100
3; 347; 1041; 0,005000
2; 521; 1042; 0,002300
7; 149; 1043; 0,003600
2; 523; 1046; 0,009800
3; 349; 1047; 0,004000
13; 81; 1053; 0,046800
5; 211; 1055; 0,003900
7; 151; 1057; 0,004000
3; 353; 1059; 0,003500
11; 97; 1067; 0,022300
29; 37; 1073; 0,141000
3; 359; 1077; 0,005500
13; 83; 1079; 0,043000
23; 47; 1081; 0,113800
2; 541; 1082; 0,003100
2; 547; 1094; 0,004900
7; 157; 1099; 0,004700
3; 367; 1101; 0,003300
17; 65; 1105; 0,069100
11; 101; 1111; 0,020500
2; 557; 1114; 0,002500
5; 223; 1115; 0,002500
3; 373; 1119; 0,008700
19; 59; 1121; 0,094900
2; 563; 1126; 0,006700
11; 103; 1133; 0,021100
5; 227; 1135; 0,003600
3; 379; 1137; 0,003300
2; 569; 1138; 0,002300
17; 67; 1139; 0,070100
7; 163; 1141; 0,013000
2; 571; 1142; 0,002200
5; 229; 1145; 0,006800
31; 37; 1147; 0,313200
3; 383; 1149; 0,006400
2; 577; 1154; 0,008700
13; 89; 1157; 0,100000
19; 61; 1159; 0,183600
5; 233; 1165; 0,007700
3; 389; 1167; 0,004700
7; 167; 1169; 0,009200
2; 587; 1174; 0,007700
47; 25; 1175; 0,269600
11; 107; 1177; 0,046200
2; 593; 1186; 0,006600
29; 41; 1189; 0,141400
3; 397; 1191; 0,008000
5; 239; 1195; 0,008100
2; 599; 1198; 0,006500
11; 109; 1199; 0,020700
2; 601; 1202; 0,031300
3; 401; 1203; 0,004400
5; 241; 1205; 0,011000
17; 71; 1207; 0,072600
7; 173; 1211; 0,004900
2; 607; 1214; 0,005100
23; 53; 1219; 0,108700
2; 613; 1226; 0,003800
3; 409; 1227; 0,003500
2; 617; 1234; 0,007300
2; 619; 1238; 0,008300
17; 73; 1241; 0,075000
11; 113; 1243; 0,027400
29; 43; 1247; 0,140300
7; 179; 1253; 0,005900
5; 251; 1255; 0,006500
3; 419; 1257; 0,009800
13; 97; 1261; 0,044000
2; 631; 1262; 0,002400
3; 421; 1263; 0,002100
7; 181; 1267; 0,004000
31; 41; 1271; 0,162400
19; 67; 1273; 0,092600
2; 641; 1282; 0,005000
5; 257; 1285; 0,004100
2; 643; 1286; 0,002200
3; 431; 1293; 0,003000
2; 647; 1294; 0,002100
3; 433; 1299; 0,004000
2; 653; 1306; 0,005900
13; 101; 1313; 0,041600
5; 263; 1315; 0,002900
3; 439; 1317; 0,004200
2; 659; 1318; 0,002200
2; 661; 1322; 0,003100
3; 443; 1329; 0,003100
31; 43; 1333; 0,156100
7; 191; 1337; 0,004500
13; 103; 1339; 0,041900
17; 79; 1343; 0,074800
5; 269; 1345; 0,003200
2; 673; 1346; 0,002600
3; 449; 1347; 0,002900
19; 71; 1349; 0,090400
7; 193; 1351; 0,003700
2; 677; 1354; 0,002700
5; 271; 1355; 0,002300
23; 59; 1357; 0,115200
29; 47; 1363; 0,135200
2; 683; 1366; 0,002500
37; 37; 1369; 0,180900
3; 457; 1371; 0,002400
7; 197; 1379; 0,002700
2; 691; 1382; 0,002400
3; 461; 1383; 0,002000
5; 277; 1385; 0,003000
19; 73; 1387; 0,094500
3; 463; 1389; 0,002600
13; 107; 1391; 0,041500
7; 199; 1393; 0,002600
11; 127; 1397; 0,020700
3; 467; 1401; 0,003200
2; 701; 1402; 0,002100
23; 61; 1403; 0,109800
5; 281; 1405; 0,003100
2; 703; 1406; 0,002000
17; 83; 1411; 0,068700
157; 9; 1413; 0,867800
5; 283; 1415; 0,004300
13; 109; 1417; 0,041500
2; 709; 1418; 0,002400
3; 479; 1437; 0,004500
2; 719; 1438; 0,002500
11; 131; 1441; 0,023200
2; 721; 1442; 0,002000
2; 727; 1454; 0,008500
31; 47; 1457; 0,161300
3; 487; 1461; 0,003200
5; 293; 1465; 0,007600
2; 733; 1466; 0,003000
13; 113; 1469; 0,042800
3; 491; 1473; 0,004200
7; 211; 1477; 0,004000
2; 739; 1478; 0,002200
2; 743; 1486; 0,005600
3; 499; 1497; 0,004600
19; 79; 1501; 0,090000
2; 751; 1502; 0,002700
11; 137; 1507; 0,021500
3; 503; 1509; 0,005100
17; 89; 1513; 0,074700
2; 757; 1514; 0,002800
37; 41; 1517; 0,177600
2; 761; 1522; 0,003100
3; 509; 1527; 0,007400
11; 139; 1529; 0,025200
73; 21; 1533; 0,422400
5; 307; 1535; 0,007500
29; 53; 1537; 0,138200
2; 769; 1538; 0,003400
23; 67; 1541; 0,112100
2; 773; 1546; 0,008900
5; 311; 1555; 0,005600
7; 223; 1561; 0,017600
3; 521; 1563; 0,009300
5; 313; 1565; 0,010700
3; 523; 1569; 0,008400
2; 787; 1574; 0,003400
19; 83; 1577; 0,087800
5; 317; 1585; 0,007500
7; 227; 1589; 0,006200
37; 43; 1591; 0,255600
2; 797; 1594; 0,003900
7; 229; 1603; 0,003400
2; 809; 1618; 0,002900
2; 811; 1622; 0,004800
3; 541; 1623; 0,002800
181; 9; 1629; 1,016400
7; 233; 1631; 0,003500
23; 71; 1633; 0,108700
11; 149; 1639; 0,022900
3; 547; 1641; 0,002800
2; 821; 1642; 0,002000
31; 53; 1643; 0,150500
2; 823; 1646; 0,003500
17; 97; 1649; 0,071800
13; 127; 1651; 0,045000
2; 827; 1654; 0,005300
5; 331; 1655; 0,002500
2; 829; 1658; 0,003500
11; 151; 1661; 0,021000
3; 557; 1671; 0,005100
7; 239; 1673; 0,004600
2; 839; 1678; 0,002900
23; 73; 1679; 0,110900
41; 41; 1681; 0,232400
5; 337; 1685; 0,003800
7; 241; 1687; 0,002800
3; 563; 1689; 0,003000
19; 89; 1691; 0,090000
13; 131; 1703; 0,042400
2; 853; 1706; 0,007400
3; 569; 1707; 0,002500
29; 59; 1711; 0,136300
3; 571; 1713; 0,003700
2; 857; 1714; 0,001800
17; 101; 1717; 0,070000
2; 859; 1718; 0,002000
2; 863; 1726; 0,005400
11; 157; 1727; 0,031300
3; 577; 1731; 0,007300
5; 347; 1735; 0,007900
37; 47; 1739; 0,194600
5; 349; 1745; 0,004700
17; 103; 1751; 0,074300
2; 877; 1754; 0,006500
7; 251; 1757; 0,005100
3; 587; 1761; 0,008000
2; 881; 1762; 0,002500
41; 43; 1763; 0,211000
5; 353; 1765; 0,008000
2; 883; 1766; 0,002000
29; 61; 1769; 0,136400
2; 887; 1774; 0,012500
3; 593; 1779; 0,007700
13; 137; 1781; 0,042400
199; 9; 1791; 1,188900
11; 163; 1793; 0,027000
5; 359; 1795; 0,009400
3; 599; 1797; 0,009400
7; 257; 1799; 0,009500
3; 601; 1803; 0,009000
13; 139; 1807; 0,046700
2; 907; 1814; 0,006300
23; 79; 1817; 0,113300
17; 107; 1819; 0,073800
3; 607; 1821; 0,004100
2; 911; 1822; 0,002300
31; 59; 1829; 0,158200
5; 367; 1835; 0,004200
11; 167; 1837; 0,019900
2; 919; 1838; 0,002000
3; 613; 1839; 0,001800
7; 263; 1841; 0,002800
19; 97; 1843; 0,088800
43; 43; 1849; 0,237000
3; 617; 1851; 0,003400
17; 109; 1853; 0,069400
3; 619; 1857; 0,004900
2; 929; 1858; 0,002300
5; 373; 1865; 0,006500
2; 937; 1874; 0,004800
2; 941; 1882; 0,003200
7; 269; 1883; 0,003700
31; 61; 1891; 0,153800
3; 631; 1893; 0,004500
2; 947; 1894; 0,002400
5; 379; 1895; 0,002200
7; 271; 1897; 0,003000
11; 173; 1903; 0,021200
2; 953; 1906; 0,003000
23; 83; 1909; 0,117100
5; 383; 1915; 0,003700
19; 101; 1919; 0,095100
17; 113; 1921; 0,072500
3; 641; 1923; 0,008700
41; 47; 1927; 0,210700
3; 643; 1929; 0,006300
2; 967; 1934; 0,004800
13; 149; 1937; 0,044900
7; 277; 1939; 0,003500
3; 647; 1941; 0,003000
2; 971; 1942; 0,002000
29; 67; 1943; 0,139200
5; 389; 1945; 0,004500
2; 977; 1954; 0,019200
19; 103; 1957; 0,090900
3; 653; 1959; 0,006700
37; 53; 1961; 0,190100
13; 151; 1963; 0,044700
2; 983; 1966; 0,003400
7; 281; 1967; 0,002400
11; 179; 1969; 0,020800
3; 659; 1977; 0,005600
7; 283; 1981; 0,005300
2; 991; 1982; 0,002500
3; 661; 1983; 0,001900
5; 397; 1985; 0,014300
11; 181; 1991; 0,022600
2; 997; 1994; 0,006800
5; 401; 2005; 0,007700
41; 49; 2009; 0,211800
3; 671; 2013; 0,004400
2; 1009; 2018; 0,004700
3; 673; 2019; 0,003100
43; 47; 2021; 0,231700
2; 1013; 2026; 0,006600
3; 677; 2031; 0,004300
19; 107; 2033; 0,092600
2; 1019; 2038; 0,003000
13; 157; 2041; 0,044700
2; 1021; 2042; 0,002100
5; 409; 2045; 0,005100
23; 89; 2047; 0,119900
3; 683; 2049; 0,006500
7; 293; 2051; 0,006800
29; 71; 2059; 0,140000
2; 1031; 2062; 0,003800
2; 1033; 2066; 0,005900
19; 109; 2071; 0,093000
3; 691; 2073; 0,004100
31; 67; 2077; 0,156200
2; 1039; 2078; 0,002200
23; 91; 2093; 0,112900
5; 419; 2095; 0,006400
2; 1049; 2098; 0,004200
11; 191; 2101; 0,020700
2; 1051; 2102; 0,002500
3; 701; 2103; 0,001900
